candidate_id,case_id,pool,engine,method_id,route_id,outcome_type_hint,plan_side,plan_artifact,normalized_tags,tag_families_present,plan_parse_success,feature_parse_success,root_node_type,node_count,scan_node_count,join_node_count,aggregate_node_count,sort_node_count,materialize_node_count,planning_time_ms,execution_time_ms,total_actual_time_root_ms,total_shared_blks_hit,total_shared_blks_read,total_shared_blks_dirtied,total_shared_blks_written,root_plan_rows,root_actual_rows,root_total_cost,max_row_estimate_error_node_type,max_row_estimate_error_ratio,main_operator_families,scan_types,join_types,aggregate_types,sort_types,materialize_types
calcite_hep__calcite_hep_fail_closed_120__PERF_0024__pg,PERF_0024,performance,pg,calcite_hep,calcite_hep_fail_closed_120,speedup,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0024__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:correlated_subquery|sql_feature:primary:date_time_function|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Sort,13,5,3,1,1,3,0.739,0.115,0.074,40,0,0,0,1,1,77706.759999999994761,Seq Scan,680,"scan,join,aggregate,sort,materialize",Seq Scan,Nested Loop,Aggregate,Sort,Materialize
calcite_hep__calcite_hep_fail_closed_120__PERF_0033__pg,PERF_0033,performance,pg,calcite_hep,calcite_hep_fail_closed_120,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0033__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:confirmed:limit_fetch_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|workload_realism,true,true,Limit,10,3,2,1,3,0,0.62,0.146,0.079,51,0,0,0,1,1,49.170000000000002,Seq Scan,815,"scan,join,aggregate,sort,other","Index Scan,Seq Scan","Hash Join,Nested Loop",Aggregate,"Limit,Sort",
calcite_hep__calcite_hep_fail_closed_120__PERF_0033__pg,PERF_0033,performance,pg,calcite_hep,calcite_hep_fail_closed_120,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0033__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:confirmed:limit_fetch_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|workload_realism,true,true,Limit,10,3,2,1,3,0,0.574,0.13,0.068,51,0,0,0,1,1,49.18,Seq Scan,815,"scan,join,aggregate,sort,other","Index Scan,Seq Scan","Hash Join,Nested Loop",Aggregate,"Limit,Sort",
calcite_hep__calcite_hep_fail_closed_120__PERF_0034__pg,PERF_0034,performance,pg,calcite_hep,calcite_hep_fail_closed_120,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0034__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:set_op|plan_operator:present:sort|rewrite_opportunity:primary:materialization_strategy|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:cte|sql_feature:primary:set_operation|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,44,15,12,4,6,0,1.226,0.388,0.232,278,0,0,0,3,2,197.150000000000006,Seq Scan,1510,"scan,join,aggregate,sort,other","Index Scan,Seq Scan","Hash Join,Nested Loop",Aggregate,"Limit,Sort",
calcite_hep__calcite_hep_fail_closed_120__PERF_0034__pg,PERF_0034,performance,pg,calcite_hep,calcite_hep_fail_closed_120,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0034__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:set_op|plan_operator:present:sort|rewrite_opportunity:primary:materialization_strategy|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:cte|sql_feature:primary:set_operation|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,44,15,12,4,6,0,1.373,0.406,0.215,278,0,0,0,3,2,200.550000000000011,Seq Scan,1510,"scan,join,aggregate,sort,other","Index Scan,Seq Scan","Hash Join,Nested Loop",Aggregate,"Limit,Sort",
calcite_hep__calcite_hep_fail_closed_120__PERF_0035__pg,PERF_0035,performance,pg,calcite_hep,calcite_hep_fail_closed_120,speedup,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0035__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:window|portability:suspected:type_semantics_gap|rewrite_opportunity:primary:aggregation_rewrite|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:cte|sql_feature:primary:window_function|sql_feature:secondary:expression_complexity|workload_realism:case_specific:complex_expression_density|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,21,7,5,1,3,2,0.857,0.249,0.113,223,0,0,0,1,2,89.230000000000004,Seq Scan,377.5,"scan,join,aggregate,sort,materialize,other","CTE Scan,Index Scan,Seq Scan","Hash Join,Merge Join,Nested Loop",Aggregate,"Limit,Sort",Materialize
calcite_hep__calcite_hep_fail_closed_120__PERF_0035__pg,PERF_0035,performance,pg,calcite_hep,calcite_hep_fail_closed_120,speedup,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0035__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:window|portability:suspected:type_semantics_gap|rewrite_opportunity:primary:aggregation_rewrite|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:cte|sql_feature:primary:window_function|sql_feature:secondary:expression_complexity|workload_realism:case_specific:complex_expression_density|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,45,15,11,3,8,1,1.338,0.464,0.204,817,0,0,0,1,2,266.139999999999986,Seq Scan,377.5,"scan,join,aggregate,sort,materialize,other","Index Scan,Seq Scan,Subquery Scan","Hash Join,Merge Join,Nested Loop",Aggregate,"Limit,Sort",Materialize
calcite_hep__calcite_hep_fail_closed_120__PERF_0052__pg,PERF_0052,performance,pg,calcite_hep,calcite_hep_fail_closed_120,regression,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0052__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:correlated_subquery|sql_feature:primary:cte|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,16,6,3,2,2,0,0.517,0.191,0.121,36,0,0,0,6,1,208.419999999999987,Seq Scan,635,"scan,join,aggregate,sort,other","CTE Scan,Seq Scan",Hash Join,Aggregate,"Limit,Sort",
calcite_hep__calcite_hep_fail_closed_120__PERF_0052__pg,PERF_0052,performance,pg,calcite_hep,calcite_hep_fail_closed_120,regression,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0052__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:correlated_subquery|sql_feature:primary:cte|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,20,7,4,3,3,1,0.54,0.206,0.105,99,0,0,0,6,1,4015.449999999999818,Seq Scan,635,"scan,join,aggregate,sort,materialize,other","Seq Scan,Subquery Scan","Hash Join,Nested Loop",Aggregate,"Limit,Sort",Materialize
calcite_hep__calcite_hep_fail_closed_120__PERF_0054__pg,PERF_0054,performance,pg,calcite_hep,calcite_hep_fail_closed_120,regression,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0054__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:confirmed:limit_fetch_gap|rewrite_opportunity:primary:join_reorder|rewrite_opportunity:secondary:predicate_pushdown|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|workload_realism,true,true,Limit,11,3,2,1,3,0,0.431,0.122,0.078,47,0,0,0,2,1,87.25,Seq Scan,1200,"scan,join,aggregate,sort,other",Seq Scan,Hash Join,Aggregate,"Incremental Sort,Limit,Sort",
calcite_hep__calcite_hep_fail_closed_120__PERF_0054__pg,PERF_0054,performance,pg,calcite_hep,calcite_hep_fail_closed_120,regression,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0054__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:confirmed:limit_fetch_gap|rewrite_opportunity:primary:join_reorder|rewrite_opportunity:secondary:predicate_pushdown|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|workload_realism,true,true,Limit,11,3,2,1,3,0,0.484,0.148,0.08,47,0,0,0,2,1,87.269999999999996,Seq Scan,1200,"scan,join,aggregate,sort,other",Seq Scan,Hash Join,Aggregate,"Incremental Sort,Limit,Sort",
calcite_hep__calcite_hep_fail_closed_120__PERF_0056__pg,PERF_0056,performance,pg,calcite_hep,calcite_hep_fail_closed_120,speedup,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0056__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:correlated_subquery|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,21,7,4,2,3,0,0.693,0.235,0.135,118,0,0,0,67,1,18221.610000000000582,Hash Join,932.100000000000023,"scan,join,aggregate,sort,other",Seq Scan,Hash Join,Aggregate,"Limit,Sort",
calcite_hep__calcite_hep_fail_closed_120__PERF_0056__pg,PERF_0056,performance,pg,calcite_hep,calcite_hep_fail_closed_120,speedup,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0056__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:correlated_subquery|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,21,7,4,3,3,0,0.508,0.201,0.11,118,0,0,0,67,1,18223.740000000001601,Hash Join,932.100000000000023,"scan,join,aggregate,sort,other",Seq Scan,Hash Join,"Aggregate,Group","Limit,Sort",
calcite_hep__calcite_hep_fail_closed_120__PERF_0062__pg,PERF_0062,performance,pg,calcite_hep,calcite_hep_fail_closed_120,speedup,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0062__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|workload_realism,true,true,Aggregate,12,6,5,1,0,0,1.179,0.189,0.119,57,0,0,0,1,1,70.799999999999997,Aggregate,1,"scan,join,aggregate","Index Only Scan,Index Scan,Seq Scan",Nested Loop,Aggregate,,
calcite_hep__calcite_hep_fail_closed_120__PERF_0062__pg,PERF_0062,performance,pg,calcite_hep,calcite_hep_fail_closed_120,speedup,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0062__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|workload_realism,true,true,Aggregate,12,6,5,1,0,0,0.995,0.22,0.12,57,0,0,0,1,1,70.859999999999999,Aggregate,1,"scan,join,aggregate","Index Only Scan,Index Scan,Seq Scan",Nested Loop,Aggregate,,
calcite_hep__calcite_hep_fail_closed_120__PERF_0077__pg,PERF_0077,performance,pg,calcite_hep,calcite_hep_fail_closed_120,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0077__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:filter|plan_operator:present:join|plan_operator:present:scan|rewrite_opportunity:primary:join_reorder|rewrite_opportunity:secondary:predicate_pushdown|workload_realism:source_inherited:classic_analytical_baseline|workload_realism:source_inherited:real_data_correlation,plan_operator|rewrite_opportunity|workload_realism,true,true,Aggregate,11,4,3,1,0,0,0.722,0.127,0.082,23,0,0,0,1,1,125.420000000000002,Seq Scan,680,"scan,join,aggregate,other",Seq Scan,Hash Join,Aggregate,,
calcite_hep__calcite_hep_fail_closed_120__PERF_0077__pg,PERF_0077,performance,pg,calcite_hep,calcite_hep_fail_closed_120,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0077__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:filter|plan_operator:present:join|plan_operator:present:scan|rewrite_opportunity:primary:join_reorder|rewrite_opportunity:secondary:predicate_pushdown|workload_realism:source_inherited:classic_analytical_baseline|workload_realism:source_inherited:real_data_correlation,plan_operator|rewrite_opportunity|workload_realism,true,true,Aggregate,11,4,3,1,0,0,0.478,0.12,0.069,23,0,0,0,1,1,161.419999999999987,Seq Scan,680,"scan,join,aggregate,other",Seq Scan,Hash Join,Aggregate,,
calcite_hep__calcite_hep_fail_closed_120__PERF_0082__pg,PERF_0082,performance,pg,calcite_hep,calcite_hep_fail_closed_120,regression,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0082__pg/source_plan.json,plan_operator:delta_relevant:materialize|plan_operator:present:aggregate|plan_operator:present:filter|plan_operator:present:join|plan_operator:present:materialize|plan_operator:present:scan|rewrite_opportunity:primary:join_reorder|rewrite_opportunity:secondary:predicate_pushdown|workload_realism:source_inherited:classic_analytical_baseline|workload_realism:source_inherited:real_data_correlation,plan_operator|rewrite_opportunity|workload_realism,true,true,Aggregate,14,5,4,1,0,1,0.621,0.164,0.108,31,0,0,0,1,1,158.139999999999986,Seq Scan,2550,"scan,join,aggregate,materialize,other",Seq Scan,"Hash Join,Nested Loop",Aggregate,,Materialize
calcite_hep__calcite_hep_fail_closed_120__PERF_0082__pg,PERF_0082,performance,pg,calcite_hep,calcite_hep_fail_closed_120,regression,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/calcite_hep__calcite_hep_fail_closed_120__PERF_0082__pg/rewrite_plan.json,plan_operator:delta_relevant:materialize|plan_operator:present:aggregate|plan_operator:present:filter|plan_operator:present:join|plan_operator:present:materialize|plan_operator:present:scan|rewrite_opportunity:primary:join_reorder|rewrite_opportunity:secondary:predicate_pushdown|workload_realism:source_inherited:classic_analytical_baseline|workload_realism:source_inherited:real_data_correlation,plan_operator|rewrite_opportunity|workload_realism,true,true,Aggregate,14,5,4,1,0,2,0.546,0.16,0.1,31,0,0,0,1,1,196.330000000000013,Seq Scan,2550,"scan,join,aggregate,materialize,other",Seq Scan,"Hash Join,Nested Loop",Aggregate,,Materialize
